crossroad,amount
I,2.5
I,13.200000000000001
C,8.0
C,1.0
C,5.5
C,4.4
C,4.4
C,4.800000000000001
C,5.2
C,5.6000000000000005
C,5.6000000000000005
B,4.4
B,4.4
B,5.6000000000000005
A,12.8
D,13.600000000000001
D,13.600000000000001
D,13.600000000000001
D,15.200000000000001
G,1.9000000000000001
H,17.6
I,10.8
C,5.6000000000000005
C,6.800000000000001
B,7.2
B,8.4
B,10.4
B,12.0
A,26.400000000000002
D,28.0
G,3.7
G,3.8000000000000003
H,17.6
I,10.4
C,5.6000000000000005
C,5.6000000000000005
B,4.800000000000001
B,12.0
A,12.8
D,13.600000000000001
D,16.0
D,18.400000000000002
G,2.4000000000000004
G,2.5
G,2.6
G,2.8000000000000003
G,2.9000000000000004
H,33.6
I,20.400000000000002
C,6.4
C,7.2
C,21.0
B,8.4
B,9.200000000000001
B,11.200000000000001
A,25.6
D,28.0
D,27.200000000000003
G,3.7
G,3.7
H,36.800000000000004
I,5.6000000000000005
I,5.6000000000000005
C,6.0
C,6.4
C,6.800000000000001
C,6.800000000000001
C,13.600000000000001
C,7.6000000000000005
C,7.6000000000000005
C,8.0
C,18.900000000000002
B,8.8
B,10.8
B,12.0
B,13.200000000000001
A,31.200000000000003
D,34.4
G,4.800000000000001
G,5.0
H,2.4000000000000004
H,0.8
I,0.4
I,1.2000000000000002
C,1.2000000000000002
C,4.800000000000001
C,6.800000000000001
C,21.0
B,8.4
B,9.600000000000001
A,25.6
D,30.400000000000002
G,6.4
G,2.1
H,15.399999999999999
H,20.8
H,20.0
H,20.0
I,10.4
I,12.0
I,13.600000000000001
C,28.7
B,16.8
A,49.6
D,0.0
D,14.4
D,18.400000000000002
G,11.5
H,10.4
H,11.200000000000001
I,3.0
C,8.8
C,12.8
B,18.0
B,22.8
A,12.0
D,12.8
G,1.6
G,1.8
G,1.9000000000000001
G,2.0
G,2.1
H,4.800000000000001
H,7.2
I,4.0
I,8.0
C,12.8
B,6.4
B,8.4
B,9.600000000000001
A,16.2
D,23.200000000000003
G,3.1
G,3.2
G,3.4000000000000004
G,3.5
H,23.200000000000003
I,10.0
I,10.0
I,12.8
C,5.6000000000000005
C,6.4
C,7.2
C,8.4
B,9.200000000000001
A,20.8
D,21.6
D,24.0
D,27.200000000000003
G,3.6
G,4.5
H,40.0
I,20.8
C,5.6000000000000005
C,11.200000000000001
C,5.6000000000000005
C,6.4
C,6.800000000000001
C,7.2
C,8.4
C,8.4
C,8.8
C,9.600000000000001
C,10.0
C,11.200000000000001
C,11.200000000000001
C,10.8
C,11.200000000000001
C,11.600000000000001
C,12.0
C,6.4
C,13.200000000000001
C,13.600000000000001
C,32.4
C,14.4
C,3.7
C,15.200000000000001
C,15.200000000000001
C,15.600000000000001
C,16.0
C,16.0
B,17.6
B,19.200000000000003
A,43.2
D,45.6
G,5.9
G,5.9
H,45.6
I,27.200000000000003
C,5.6000000000000005
C,5.2
C,5.6000000000000005
C,6.4
C,6.4
C,6.4
C,6.4
C,14.4
C,6.800000000000001
C,7.2
C,7.2
C,7.2
C,9.0
C,7.2
C,7.2
C,7.2
C,7.6000000000000005
C,7.6000000000000005
C,8.0
C,8.0
C,16.0
B,16.8
A,15.399999999999999
A,16.8
D,16.8
G,1.9000000000000001
H,0.0
I,14.8
C,6.4
C,8.0
C,11.0
C,9.200000000000001
C,10.8
B,11.600000000000001
A,24.0
D,21.6
G,2.6
H,8.8
H,16.8
I,6.4
C,7.2
C,7.2
C,7.6000000000000005
C,6.3
C,9.200000000000001
B,10.0
B,13.200000000000001
B,16.400000000000002
A,39.2
D,43.2
G,6.5
G,6.9
G,7.5
G,8.3
H,0.0
H,7.2
I,3.6
I,4.800000000000001
C,5.2
C,7.2
C,9.200000000000001
B,7.199999999999999
B,10.4
A,27.200000000000003
D,12.0
G,1.6
G,1.6
G,1.6
G,1.6
G,1.6
G,1.7000000000000002
G,1.6
H,8.8
H,9.600000000000001
I,6.0
C,4.800000000000001
B,0.0
B,6.0
A,16.0
A,20.0
A,28.8
A,35.2
D,12.8
G,1.6
G,1.5
G,1.6
G,5.1
H,15.200000000000001
H,21.6
H,28.8
H,31.200000000000003
I,14.8
I,52.0
I,23.6
I,26.0
C,34.0
C,45.6
B,73.2
A,12.8
D,13.600000000000001
D,17.6
D,20.8
D,24.8
G,12.5
H,4.800000000000001
H,5.6000000000000005
I,2.4000000000000004
C,3.6
C,9.600000000000001
C,6.0
C,8.4
C,2.0
C,0.0
C,8.0
C,10.4
C,10.0
C,10.8
C,13.200000000000001
C,27.200000000000003
C,15.200000000000001
C,16.8
C,19.6
B,6.4
B,6.800000000000001
B,7.2
A,8.4
D,16.0
D,18.400000000000002
D,23.200000000000003
D,29.6
D,37.6
D,42.400000000000006
G,5.6000000000000005
H,60.0
H,60.0
I,51.099999999999994
C,11.200000000000001
B,5.6000000000000005
B,9.0
B,9.200000000000001
B,10.0
B,10.0
A,23.200000000000003
D,21.6
G,2.8000000000000003
H,21.6
I,12.8
C,11.200000000000001
C,6.0
B,8.8
B,9.600000000000001
B,11.200000000000001
A,24.8
D,26.400000000000002
G,3.5
H,40.0
I,24.400000000000002
C,12.6
C,12.0
B,6.4
A,18.0
D,14.4
D,23.200000000000003
G,2.7
H,14.4
I,6.4
I,10.8
C,12.8
B,6.800000000000001
A,16.0
D,13.600000000000001
D,12.0
D,12.8
D,15.0
D,12.0
D,11.200000000000001
D,11.200000000000001
D,14.4
D,12.8
D,12.0
D,12.0
D,15.200000000000001
G,2.0
G,2.4000000000000004
G,2.5
G,3.0
G,2.9000000000000004
H,20.8
I,5.6000000000000005
C,12.8
C,12.0
C,12.8
B,6.4
B,6.800000000000001
B,8.0
A,19.200000000000003
A,22.400000000000002
D,20.8
D,22.400000000000002
G,3.1
G,3.7
G,3.8000000000000003
H,8.0
H,8.8
I,4.4
I,4.800000000000001
I,5.6000000000000005
I,6.0
I,6.4
I,7.2
I,10.5
C,19.200000000000003
C,20.0
C,22.400000000000002
B,10.8
B,11.600000000000001
B,11.600000000000001
B,12.8
A,32.800000000000004
D,30.400000000000002
G,1.6
G,1.7000000000000002
H,11.200000000000001
I,7.8
C,12.0
C,3.2
C,13.600000000000001
C,13.600000000000001
C,16.0
C,17.6
B,7.6000000000000005
A,21.6
D,11.200000000000001
D,10.4
D,8.4
D,11.200000000000001
G,1.4000000000000001
G,1.5
H,12.0
I,5.2
C,13.600000000000001
C,18.400000000000002
B,11.200000000000001
B,17.6
A,12.8
D,8.0
D,9.600000000000001
G,1.3
G,1.8
H,16.8
I,5.6000000000000005
C,18.400000000000002
C,29.6
B,6.4
A,12.0
A,12.0
A,13.600000000000001
A,12.8
A,9.6
D,14.4
G,1.9000000000000001
G,2.3000000000000003
G,2.5
G,2.9000000000000004
G,3.0
H,27.200000000000003
I,10.8
I,13.200000000000001
I,15.600000000000001
C,11.200000000000001
C,11.200000000000001
B,4.800000000000001
B,4.4
B,4.800000000000001
B,5.6000000000000005
B,6.0
B,6.800000000000001
A,15.200000000000001
D,16.0
D,20.0
G,2.7
H,28.8
H,28.0
I,11.600000000000001
I,14.8
I,19.200000000000003
I,29.200000000000003
C,11.200000000000001
C,12.8
C,15.200000000000001
B,7.6000000000000005
B,8.4
B,9.200000000000001
A,20.0
D,21.6
G,2.8000000000000003
G,2.9000000000000004
H,12.8
H,13.600000000000001
H,12.0
H,13.600000000000001
H,10.4
I,6.0
C,11.200000000000001
B,5.2
A,11.200000000000001
A,12.8
A,14.4
A,13.600000000000001
D,13.600000000000001
D,15.200000000000001
G,1.9000000000000001
G,2.0
G,2.3000000000000003
G,2.3000000000000003
H,24.8
I,11.200000000000001
I,10.4
C,12.8
B,6.800000000000001
A,16.0
D,15.200000000000001
G,2.1
H,28.8
I,6.4
I,17.1
C,15.200000000000001
C,16.0
C,17.6
B,8.0
B,8.4
B,10.0
A,20.0
D,22.400000000000002
G,2.9000000000000004
G,2.7
H,5.6000000000000005
H,6.4
I,1.6
I,2.8000000000000003
C,7.2
C,15.200000000000001
B,14.7
B,8.0
B,8.4
B,9.600000000000001
B,9.200000000000001
B,10.8
B,14.0
B,15.600000000000001
A,40.0
D,35.2
G,1.6
H,8.0
H,7.2
I,4.0
C,9.600000000000001
C,10.4
C,10.4
C,9.600000000000001
C,11.200000000000001
C,12.0
B,6.4
A,20.8
D,12.8
G,5.1
H,6.4
H,6.4
H,5.6000000000000005
H,4.800000000000001
H,5.6000000000000005
H,0.0
H,6.3
H,5.0
H,3.0
H,4.800000000000001
I,2.4000000000000004
C,6.4
C,8.0
C,11.200000000000001
C,12.8
C,13.600000000000001
C,18.400000000000002
C,20.0
C,23.200000000000003
C,22.400000000000002
C,24.0
C,25.6
C,27.200000000000003
C,30.400000000000002
B,17.6
B,26.8
A,12.8
D,13.600000000000001
G,1.8
G,2.3000000000000003
H,0.0
H,20.0
I,10.4
I,11.600000000000001
C,37.6
B,6.4
A,12.0
D,12.8
D,14.4
G,1.9000000000000001
G,2.0
G,2.1
G,2.1
G,2.3000000000000003
G,2.5
G,2.6
G,2.6
H,8.0
I,3.6
I,11.600000000000001
C,11.200000000000001
C,12.8
C,13.600000000000001
C,3.6
C,0.0
C,15.200000000000001
C,16.0
C,16.8
C,16.8
C,17.6
C,17.6
C,17.6
C,17.6
B,8.8
B,9.600000000000001
B,10.8
B,11.200000000000001
B,12.0
A,27.200000000000003
D,28.8
G,3.6
G,3.8000000000000003
G,4.2
H,37.6
I,21.6
C,11.200000000000001
C,11.200000000000001
C,10.4
C,10.4
C,9.600000000000001
B,4.800000000000001
B,6.0
A,13.600000000000001
A,17.6
D,9.200000000000001
G,0.0
G,2.7
G,2.8000000000000003
G,3.0
H,7.5
I,16.8
I,36.800000000000004
C,11.200000000000001
B,5.6000000000000005
B,0.0
B,6.4
A,11.200000000000001
D,6.0
G,1.8
G,1.8
G,2.1
H,22.400000000000002
I,12.4
C,12.8
B,6.800000000000001
A,16.0
A,15.200000000000001
A,16.8
D,8.8
G,2.4000000000000004
G,2.3000000000000003
H,10.4
H,2.4000000000000004
H,2.4000000000000004
I,6.4
I,7.6000000000000005
C,17.6
B,9.200000000000001
B,11.200000000000001
B,12.8
B,14.0
B,14.8
A,35.2
D,19.200000000000003
G,7.7
G,7.9
H,8.0
I,4.0
I,4.800000000000001
I,7.8
C,12.0
C,14.4
C,16.0
B,6.800000000000001
B,13.200000000000001
A,31.200000000000003
D,18.8
G,1.6
G,1.5
G,1.6
G,1.8
G,1.7000000000000002
H,15.200000000000001
I,6.800000000000001
I,8.4
C,20.0
B,10.8
A,32.0
D,12.8
D,14.4
G,1.7000000000000002
G,1.6
H,3.2
H,4.800000000000001
H,6.4
H,7.2
H,9.600000000000001
H,12.8
H,14.4
I,8.0
I,11.600000000000001
C,30.400000000000002
B,18.400000000000002
A,12.8
D,17.0
G,1.5
G,1.7000000000000002
G,1.8
H,14.4
I,5.2
I,7.2
I,9.200000000000001
I,13.600000000000001
C,43.2
B,6.4
B,7.6000000000000005
B,9.600000000000001
A,21.6
D,22.400000000000002
G,2.9000000000000004
G,2.8000000000000003
G,2.8000000000000003
G,3.0
G,2.9000000000000004
G,2.7
G,2.8000000000000003
G,2.8000000000000003
H,15.200000000000001
I,1.9000000000000001
I,11.600000000000001
C,11.200000000000001
C,0.0
C,12.0
C,15.0
B,6.0
A,13.600000000000001
A,17.1
D,14.4
G,1.8
G,1.7000000000000002
G,1.6
G,1.5
G,7.5
G,1.5
H,8.0
H,7.2
I,4.0
I,6.800000000000001
I,41.0
C,11.200000000000001
B,5.6000000000000005
B,6.4
B,6.800000000000001
B,8.0
B,9.200000000000001
B,10.8
A,24.8
D,25.6
G,3.2
G,3.3000000000000003
G,3.3000000000000003
G,3.4000000000000004
G,3.5
G,3.3000000000000003
G,3.4000000000000004
G,3.3000000000000003
H,19.200000000000003
I,9.200000000000001
I,26.0
C,11.200000000000001
B,5.6000000000000005
B,6.800000000000001
A,14.4
D,15.200000000000001
D,17.6
D,12.5
G,2.9000000000000004
G,3.1
G,3.2
G,3.3000000000000003
H,28.8
I,12.8
C,12.8
B,6.4
A,13.600000000000001
A,17.6
D,18.400000000000002
G,2.4000000000000004
G,2.3000000000000003
H,15.200000000000001
H,20.8
I,6.4
I,17.1
C,15.200000000000001
C,16.8
C,5.2
C,21.6
B,11.600000000000001
A,28.0
D,30.400000000000002
G,4.5
G,0.0
G,5.0
H,3.2
H,3.2
H,2.4000000000000004
H,2.4000000000000004
I,0.8
I,1.6
C,4.0
C,4.800000000000001
C,6.4
C,7.2
C,8.0
B,4.0
B,4.0
A,0.0
A,7.2
A,6.4
A,8.0
A,7.2
A,8.8
A,13.600000000000001
D,16.0
G,1.6
G,1.6
H,14.4
H,16.0
I,7.6000000000000005
I,8.8
I,9.200000000000001
I,10.4
C,24.8
B,13.600000000000001
A,44.0
D,4.8
D,15.200000000000001
G,1.9000000000000001
G,1.6
H,11.200000000000001
H,12.0
H,12.8
H,12.0
H,12.0
I,4.4
I,6.0
C,16.0
B,10.0
A,12.8
D,1.7000000000000002
D,6.800000000000001
D,8.0
G,2.3000000000000003
H,6.4
H,6.4
H,6.4
I,3.6
I,6.800000000000001
I,10.4
C,32.800000000000004
B,11.2
B,9.600000000000001
B,10.4
B,6.800000000000001
B,13.600000000000001
A,30.400000000000002
D,16.0
G,4.800000000000001
G,4.9
H,28.0
I,15.600000000000001
I,18.8
C,11.200000000000001
C,12.0
C,12.0
C,12.8
C,15.200000000000001
C,14.4
C,14.4
B,7.6000000000000005
A,16.8
D,8.8
G,2.7
G,3.2
H,14.0
H,6.0
H,25.6
I,15.200000000000001
I,19.6
C,1.4000000000000001
C,12.0
C,12.0
C,14.4
C,12.8
C,14.4
C,16.0
B,8.4
B,10.0
A,22.400000000000002
A,15.0
A,26.400000000000002
A,28.0
A,27.200000000000003
D,13.600000000000001
D,14.0
G,4.2
G,4.3
G,4.4
G,4.5
G,4.6000000000000005
G,14.1
G,4.800000000000001
G,5.0
G,5.2
G,5.5
G,6.0
G,6.4
G,56.0
H,31.799999999999997
I,27.6
C,11.200000000000001
C,12.0
C,13.600000000000001
B,0.0
B,7.2
B,7.6000000000000005
B,8.4
A,16.0
A,16.0
D,8.4
G,2.3000000000000003
H,24.8
H,25.6
I,12.0
C,9.600000000000001
B,4.800000000000001
B,6.0
B,6.4
B,6.800000000000001
B,7.6000000000000005
A,0.0
D,10.0
D,12.4
D,13.600000000000001
G,4.4
G,4.4
H,26.400000000000002
I,6.4
C,14.4
C,20.8
B,11.200000000000001
A,26.400000000000002
D,25.6
G,3.1
H,7.2
I,4.0
I,5.2
C,12.0
C,12.8
B,6.4
B,6.0
B,6.0
B,6.4
B,6.800000000000001
B,6.4
B,8.0
B,8.4
B,9.200000000000001
B,11.200000000000001
B,13.200000000000001
A,25.8
A,37.6
D,40.0
G,1.6
H,18.0
I,5.2
I,11.2
C,14.4
B,8.0
A,25.6
D,11.200000000000001
G,1.2000000000000002
G,1.3
G,1.6
G,1.7000000000000002
G,1.9000000000000001
G,2.4000000000000004
G,3.0
H,24.8
I,10.4
C,27.200000000000003
B,16.400000000000002
A,12.8
D,13.600000000000001
D,16.0
D,19.200000000000003
G,2.4000000000000004
H,14.4
I,6.0
I,7.2
C,22.400000000000002
C,24.0
B,6.4
B,7.6000000000000005
A,16.8
D,1.8
D,14.4
G,1.9000000000000001
G,2.1
G,4.2
H,16.8
H,18.2
H,23.200000000000003
I,8.8
I,11.200000000000001
C,11.200000000000001
C,12.8
C,14.4
C,15.200000000000001
C,16.0
C,16.8
B,8.8
B,9.600000000000001
B,10.4
A,23.200000000000003
D,24.8
G,3.2
G,3.1
H,19.200000000000003
H,21.6
I,8.4
I,10.0
C,11.200000000000001
C,13.600000000000001
B,6.800000000000001
B,11.4
B,9.200000000000001
B,10.8
A,24.8
D,24.0
G,3.1
G,3.2
H,10.4
I,6.0
C,11.200000000000001
B,5.6000000000000005
A,12.8
D,8.8
D,10.4
G,1.0
H,7.2
H,7.2
I,3.6
I,2.0
I,2.8000000000000003
I,6.800000000000001
I,10.0
C,12.8
B,6.800000000000001
A,16.0
D,6.3
G,19.599999999999998
H,17.6
I,6.4
C,13.600000000000001
B,6.800000000000001
B,8.0
B,9.200000000000001
A,21.6
D,24.0
D,34.4
G,5.1000000000000005
G,5.0
G,4.7
G,10.0
G,6.0
H,14.0
I,5.2
I,7.2
C,15.200000000000001
B,8.0
B,10.8
A,28.0
D,33.6
D,49.6
G,1.6
G,1.9000000000000001
G,2.1
G,13.2
H,17.6
I,8.8
I,9.600000000000001
I,10.0
I,11.200000000000001
I,12.0
C,29.6
C,28.8
C,30.400000000000002
C,23.4
B,18.8
A,60.0
D,9.6
G,9.0
H,10.4
H,10.4
H,11.200000000000001
I,6.0
C,5.6000000000000005
C,8.0
C,9.600000000000001
C,11.200000000000001
C,13.600000000000001
C,19.200000000000003
B,10.8
A,12.8
D,11.200000000000001
G,1.4000000000000001
H,4.0
I,2.4000000000000004
I,2.8000000000000003
C,8.8
C,20.0
B,6.4
B,6.800000000000001
A,17.0
D,14.4
D,16.8
G,2.1
H,7.2
H,15.200000000000001
I,9.200000000000001
I,29.200000000000003
C,11.200000000000001
B,5.6000000000000005
B,5.6000000000000005
B,6.4
B,6.800000000000001
B,8.0
B,8.4
B,8.8
B,9.200000000000001
A,20.8
D,22.400000000000002
G,2.9000000000000004
G,2.9000000000000004
G,3.0
H,12.0
H,16.0
I,9.200000000000001
I,15.600000000000001
C,11.200000000000001
C,11.200000000000001
B,5.6000000000000005
B,6.4
B,8.4
A,19.200000000000003
D,18.400000000000002
D,18.400000000000002
D,18.400000000000002
D,20.0
D,22.400000000000002
G,3.0
G,3.1
G,3.4000000000000004
G,3.7
G,4.2
G,4.7
G,4.7
H,50.400000000000006
I,21.200000000000003
C,11.200000000000001
C,14.0
B,5.6000000000000005
A,12.8
D,13.600000000000001
G,1.8
G,2.0
G,22.0
H,10.4
I,4.0
C,12.8
C,16.0
B,8.4
A,19.200000000000003
D,20.0
G,2.5
G,2.6
H,9.600000000000001
H,10.4
I,6.4
I,8.0
I,10.0
I,12.0
I,13.200000000000001
I,13.200000000000001
I,13.200000000000001
C,29.6
B,15.200000000000001
A,9.200000000000001
D,51.2
G,7.7
H,9.600000000000001
H,9.600000000000001
H,9.600000000000001
H,10.4
H,10.4
H,10.4
H,11.200000000000001
H,11.200000000000001
H,12.0
I,6.4
I,7.6000000000000005
C,17.6
B,9.600000000000001
A,24.8
D,30.400000000000002
G,1.5
H,8.8
I,4.4
I,5.2
C,12.0
C,12.0
C,12.0
C,11.200000000000001
C,11.200000000000001
C,12.8
C,14.4
B,7.6000000000000005
A,24.8
D,12.8
D,14.4
G,1.9000000000000001
G,1.8
G,1.7000000000000002
G,1.7000000000000002
G,1.7000000000000002
G,1.8
G,1.8
G,1.8
H,7.5
I,6.4
C,3.2
C,4.800000000000001
C,4.0
C,5.6000000000000005
C,8.8
B,5.2
A,11.200000000000001
D,9.600000000000001
G,1.0
H,5.6000000000000005
H,7.5
I,5.2
